"rgn_id","stock_id","year","bbmsy"
9,"Micromesistius_poutassou-27",2002,1.36198058521476
9,"Brosme_brosme-27",2002,1.37112937502161
9,"Sebastes_norvegicus-27",2002,1.55430344940491
9,"Sebastes_mentella-27",2002,1.9543768260964
9,"Reinhardtius_hippoglossoides-27",2002,1.17790390660989
9,"Pleuronectes_platessa-27",2002,0.317966179097554
9,"Hippoglossus_hippoglossus-27",2002,0.699225621456994
9,"Melanogrammus_aeglefinus-27",2002,1.15910640295939
9,"Anarhichas_lupus-27",2002,1.59651205946136
9,"Pandalus_borealis-27",2002,0.37738038235103
1,"Coregonus_autumnalis-18",2003,1.54142128347286
1,"Coregonus_nasus-18",2003,1.73585858631246
1,"Coregonus_sardinella-18",2003,1.61165128528532
2,"Coregonus_autumnalis-18",2003,1.54142128347286
2,"Coregonus_nasus-18",2003,1.73585858631246
2,"Coregonus_sardinella-18",2003,1.61165128528532
2,"Clupea_harengus-21",2003,0.132232021475021
2,"Cyclopterus_lumpus-21",2003,1.05423416420594
2,"Gadus_morhua-21",2003,0.0264335364473049
2,"Mallotus_villosus-21",2003,0.111780612137529
2,"Gadus_ogac-21",2003,0.494708819234069
2,"Reinhardtius_hippoglossoides-21",2003,1.86338081438806
2,"Pandalus_borealis-21",2003,1.42918105847189
3,"Coregonus_autumnalis-18",2003,1.54142128347286
3,"Coregonus_nasus-18",2003,1.73585858631246
3,"Coregonus_sardinella-18",2003,1.61165128528532
4,"Coregonus_autumnalis-18",2003,1.54142128347286
4,"Coregonus_nasus-18",2003,1.73585858631246
4,"Coregonus_sardinella-18",2003,1.61165128528532
4,"Coregonus_muksun-18",2003,1.68412262503056
4,"Mallotus_villosus-21",2003,0.111780612137529
4,"Gadus_ogac-21",2003,0.494708819234069
4,"Reinhardtius_hippoglossoides-21",2003,1.86338081438806
4,"Chionoecetes_opilio-21",2003,1.79571330331776
4,"Micromesistius_poutassou-27",2003,1.31499776676298
4,"Molva_molva-27",2003,1.63784294735891
4,"Brosme_brosme-27",2003,1.37198881647851
4,"Cetorhinus_maximus-27",2003,0.0659550605108409
4,"Sebastes_norvegicus-27",2003,1.55098099279672
4,"Reinhardtius_hippoglossoides-27",2003,1.18423146743172
4,"Trisopterus_esmarkii-27",2003,0.0476888019024222
4,"Pleuronectes_platessa-27",2003,0.319415526110861
4,"Pollachius_virens-27",2003,1.58360188667426
4,"Hippoglossus_hippoglossus-27",2003,0.707416080520221
4,"Melanogrammus_aeglefinus-27",2003,1.15993717990693
4,"Anarhichas_lupus-27",2003,1.58777278441281
4,"Pandalus_borealis-27",2003,0.324705037580238
5,"Micromesistius_poutassou-27",2003,1.31499776676298
5,"Molva_molva-27",2003,1.63784294735891
5,"Brosme_brosme-27",2003,1.37198881647851
5,"Sebastes_norvegicus-27",2003,1.55098099279672
5,"Sebastes_mentella-27",2003,1.94886431213111
5,"Reinhardtius_hippoglossoides-27",2003,1.18423146743172
5,"Trisopterus_esmarkii-27",2003,0.0476888019024222
5,"Pleuronectes_platessa-27",2003,0.319415526110861
5,"Pollachius_virens-27",2003,1.58360188667426
5,"Melanogrammus_aeglefinus-27",2003,1.15993717990693
5,"Anarhichas_lupus-27",2003,1.58777278441281
5,"Pandalus_borealis-27",2003,0.324705037580238
6,"Merlangius_merlangus-27",2003,0.0118432197518488
6,"Micromesistius_poutassou-27",2003,1.31499776676298
6,"Molva_molva-27",2003,1.63784294735891
6,"Brosme_brosme-27",2003,1.37198881647851
6,"Cetorhinus_maximus-27",2003,0.0659550605108409
6,"Sebastes_norvegicus-27",2003,1.55098099279672
6,"Sebastes_mentella-27",2003,1.94886431213111
6,"Reinhardtius_hippoglossoides-27",2003,1.18423146743172
6,"Trisopterus_esmarkii-27",2003,0.0476888019024222
6,"Pleuronectes_platessa-27",2003,0.319415526110861
6,"Pollachius_virens-27",2003,1.58360188667426
6,"Hippoglossus_hippoglossus-27",2003,0.707416080520221
6,"Melanogrammus_aeglefinus-27",2003,1.15993717990693
6,"Anarhichas_lupus-27",2003,1.58777278441281
6,"Pandalus_borealis-27",2003,0.324705037580238
7,"Micromesistius_poutassou-27",2003,1.31499776676298
7,"Sebastes_norvegicus-27",2003,1.55098099279672
7,"Melanogrammus_aeglefinus-27",2003,1.15993717990693
8,"Clupea_harengus-21",2003,0.132232021475021
8,"Cyclopterus_lumpus-21",2003,1.05423416420594
8,"Gadus_morhua-21",2003,0.0264335364473049
8,"Mallotus_villosus-21",2003,0.111780612137529
8,"Gadus_ogac-21",2003,0.494708819234069
8,"Reinhardtius_hippoglossoides-21",2003,1.86338081438806
8,"Melanogrammus_aeglefinus-21",2003,0.31745073280922
8,"Hippoglossoides_platessoides-21",2003,0.00456069767453335
8,"Pandalus_borealis-21",2003,1.42918105847189
8,"Chionoecetes_opilio-21",2003,1.79571330331776
9,"Micromesistius_poutassou-27",2003,1.31499776676298
9,"Brosme_brosme-27",2003,1.37198881647851
9,"Sebastes_norvegicus-27",2003,1.55098099279672
9,"Sebastes_mentella-27",2003,1.94886431213111
9,"Reinhardtius_hippoglossoides-27",2003,1.18423146743172
9,"Pleuronectes_platessa-27",2003,0.319415526110861
9,"Hippoglossus_hippoglossus-27",2003,0.707416080520221
9,"Melanogrammus_aeglefinus-27",2003,1.15993717990693
9,"Anarhichas_lupus-27",2003,1.58777278441281
9,"Pandalus_borealis-27",2003,0.324705037580238
1,"Coregonus_autumnalis-18",2004,1.54380987425486
1,"Coregonus_nasus-18",2004,1.73706440194967
1,"Coregonus_sardinella-18",2004,1.61187769770978
2,"Coregonus_autumnalis-18",2004,1.54380987425486
2,"Coregonus_nasus-18",2004,1.73706440194967
2,"Coregonus_sardinella-18",2004,1.61187769770978
2,"Clupea_harengus-21",2004,0.138595424755452
2,"Cyclopterus_lumpus-21",2004,1.04850476232518
2,"Gadus_morhua-21",2004,0.0246612096016605
2,"Mallotus_villosus-21",2004,0.105881834365163
2,"Gadus_ogac-21",2004,0.461687689549295
2,"Reinhardtius_hippoglossoides-21",2004,1.85606292725774
2,"Pandalus_borealis-21",2004,1.42883198231704
3,"Coregonus_autumnalis-18",2004,1.54380987425486
3,"Coregonus_nasus-18",2004,1.73706440194967
3,"Coregonus_sardinella-18",2004,1.61187769770978
4,"Coregonus_autumnalis-18",2004,1.54380987425486
4,"Coregonus_nasus-18",2004,1.73706440194967
4,"Coregonus_sardinella-18",2004,1.61187769770978
4,"Coregonus_muksun-18",2004,1.68630745654771
4,"Mallotus_villosus-21",2004,0.105881834365163
4,"Gadus_ogac-21",2004,0.461687689549295
4,"Reinhardtius_hippoglossoides-21",2004,1.85606292725774
4,"Chionoecetes_opilio-21",2004,1.71373040289116
4,"Micromesistius_poutassou-27",2004,1.24272106581152
4,"Molva_molva-27",2004,1.63759262486834
4,"Brosme_brosme-27",2004,1.37290213196495
4,"Cetorhinus_maximus-27",2004,0.0610050647918625
4,"Sebastes_norvegicus-27",2004,1.54768198870564
4,"Reinhardtius_hippoglossoides-27",2004,1.19017416091939
4,"Trisopterus_esmarkii-27",2004,0.0413654220404815
4,"Pleuronectes_platessa-27",2004,0.321459705802266
4,"Pollachius_virens-27",2004,1.5831542681765
4,"Hippoglossus_hippoglossus-27",2004,0.715949285570325
4,"Melanogrammus_aeglefinus-27",2004,1.16060602479674
4,"Anarhichas_lupus-27",2004,1.57920379134421
4,"Pandalus_borealis-27",2004,0.280134592463373
5,"Micromesistius_poutassou-27",2004,1.24272106581152
5,"Molva_molva-27",2004,1.63759262486834
5,"Brosme_brosme-27",2004,1.37290213196495
5,"Sebastes_norvegicus-27",2004,1.54768198870564
5,"Sebastes_mentella-27",2004,1.94271969006936
5,"Reinhardtius_hippoglossoides-27",2004,1.19017416091939
5,"Trisopterus_esmarkii-27",2004,0.0413654220404815
5,"Pleuronectes_platessa-27",2004,0.321459705802266
5,"Pollachius_virens-27",2004,1.5831542681765
5,"Melanogrammus_aeglefinus-27",2004,1.16060602479674
5,"Anarhichas_lupus-27",2004,1.57920379134421
5,"Pandalus_borealis-27",2004,0.280134592463373
6,"Merlangius_merlangus-27",2004,0.011180484788005
6,"Micromesistius_poutassou-27",2004,1.24272106581152
6,"Molva_molva-27",2004,1.63759262486834
6,"Brosme_brosme-27",2004,1.37290213196495
6,"Cetorhinus_maximus-27",2004,0.0610050647918625
6,"Sebastes_norvegicus-27",2004,1.54768198870564
6,"Sebastes_mentella-27",2004,1.94271969006936
6,"Reinhardtius_hippoglossoides-27",2004,1.19017416091939
6,"Trisopterus_esmarkii-27",2004,0.0413654220404815
6,"Pleuronectes_platessa-27",2004,0.321459705802266
6,"Pollachius_virens-27",2004,1.5831542681765
6,"Hippoglossus_hippoglossus-27",2004,0.715949285570325
6,"Melanogrammus_aeglefinus-27",2004,1.16060602479674
6,"Anarhichas_lupus-27",2004,1.57920379134421
6,"Pandalus_borealis-27",2004,0.280134592463373
7,"Micromesistius_poutassou-27",2004,1.24272106581152
7,"Sebastes_norvegicus-27",2004,1.54768198870564
7,"Melanogrammus_aeglefinus-27",2004,1.16060602479674
8,"Clupea_harengus-21",2004,0.138595424755452
8,"Cyclopterus_lumpus-21",2004,1.04850476232518
8,"Gadus_morhua-21",2004,0.0246612096016605
8,"Mallotus_villosus-21",2004,0.105881834365163
8,"Gadus_ogac-21",2004,0.461687689549295
8,"Reinhardtius_hippoglossoides-21",2004,1.85606292725774
8,"Melanogrammus_aeglefinus-21",2004,0.348335292533742
8,"Hippoglossoides_platessoides-21",2004,0.00449297263032515
8,"Pandalus_borealis-21",2004,1.42883198231704
8,"Chionoecetes_opilio-21",2004,1.71373040289116
9,"Micromesistius_poutassou-27",2004,1.24272106581152
9,"Brosme_brosme-27",2004,1.37290213196495
9,"Sebastes_norvegicus-27",2004,1.54768198870564
9,"Sebastes_mentella-27",2004,1.94271969006936
9,"Reinhardtius_hippoglossoides-27",2004,1.19017416091939
9,"Pleuronectes_platessa-27",2004,0.321459705802266
9,"Hippoglossus_hippoglossus-27",2004,0.715949285570325
9,"Melanogrammus_aeglefinus-27",2004,1.16060602479674
9,"Anarhichas_lupus-27",2004,1.57920379134421
9,"Pandalus_borealis-27",2004,0.280134592463373
1,"Coregonus_autumnalis-18",2005,1.54624401228687
1,"Coregonus_nasus-18",2005,1.73823990012525
1,"Coregonus_sardinella-18",2005,1.61215434019209
2,"Coregonus_autumnalis-18",2005,1.54624401228687
2,"Coregonus_nasus-18",2005,1.73823990012525
2,"Coregonus_sardinella-18",2005,1.61215434019209
2,"Clupea_harengus-21",2005,0.145771743225053
2,"Cyclopterus_lumpus-21",2005,1.03064869154008
2,"Gadus_morhua-21",2005,0.0230895300987801
2,"Mallotus_villosus-21",2005,0.100484410087532
2,"Gadus_ogac-21",2005,0.430966003150466
2,"Reinhardtius_hippoglossoides-21",2005,1.84849633066298
2,"Pandalus_borealis-21",2005,1.42899394030461
3,"Coregonus_autumnalis-18",2005,1.54624401228687
3,"Coregonus_nasus-18",2005,1.73823990012525
3,"Coregonus_sardinella-18",2005,1.61215434019209
4,"Coregonus_autumnalis-18",2005,1.54624401228687
4,"Coregonus_nasus-18",2005,1.73823990012525
4,"Coregonus_sardinella-18",2005,1.61215434019209
4,"Coregonus_muksun-18",2005,1.68848984032792
4,"Mallotus_villosus-21",2005,0.100484410087532
4,"Gadus_ogac-21",2005,0.430966003150466
4,"Reinhardtius_hippoglossoides-21",2005,1.84849633066298
4,"Chionoecetes_opilio-21",2005,1.60853724762901
4,"Micromesistius_poutassou-27",2005,1.15243401244162
4,"Molva_molva-27",2005,1.63734922060918
4,"Brosme_brosme-27",2005,1.3738510971887
4,"Cetorhinus_maximus-27",2005,0.0565252697503229
4,"Sebastes_norvegicus-27",2005,1.54440673983167
4,"Reinhardtius_hippoglossoides-27",2005,1.19565385605856
4,"Trisopterus_esmarkii-27",2005,0.0359109577493764
4,"Pleuronectes_platessa-27",2005,0.324047060580704
4,"Pollachius_virens-27",2005,1.58272718237477
4,"Hippoglossus_hippoglossus-27",2005,0.724804976065489
4,"Melanogrammus_aeglefinus-27",2005,1.1611173605773
4,"Anarhichas_lupus-27",2005,1.57081648010454
4,"Pandalus_borealis-27",2005,0.242811595359292
5,"Micromesistius_poutassou-27",2005,1.15243401244162
5,"Molva_molva-27",2005,1.63734922060918
5,"Brosme_brosme-27",2005,1.3738510971887
5,"Sebastes_norvegicus-27",2005,1.54440673983167
5,"Sebastes_mentella-27",2005,1.93587887937981
5,"Reinhardtius_hippoglossoides-27",2005,1.19565385605856
5,"Trisopterus_esmarkii-27",2005,0.0359109577493764
5,"Pleuronectes_platessa-27",2005,0.324047060580704
5,"Pollachius_virens-27",2005,1.58272718237477
5,"Melanogrammus_aeglefinus-27",2005,1.1611173605773
5,"Anarhichas_lupus-27",2005,1.57081648010454
5,"Pandalus_borealis-27",2005,0.242811595359292
6,"Merlangius_merlangus-27",2005,0.0106362653946866
6,"Micromesistius_poutassou-27",2005,1.15243401244162
6,"Molva_molva-27",2005,1.63734922060918
6,"Brosme_brosme-27",2005,1.3738510971887
6,"Cetorhinus_maximus-27",2005,0.0565252697503229
6,"Sebastes_norvegicus-27",2005,1.54440673983167
6,"Sebastes_mentella-27",2005,1.93587887937981
6,"Reinhardtius_hippoglossoides-27",2005,1.19565385605856
6,"Trisopterus_esmarkii-27",2005,0.0359109577493764
6,"Pleuronectes_platessa-27",2005,0.324047060580704
6,"Pollachius_virens-27",2005,1.58272718237477
6,"Hippoglossus_hippoglossus-27",2005,0.724804976065489
6,"Melanogrammus_aeglefinus-27",2005,1.1611173605773
6,"Anarhichas_lupus-27",2005,1.57081648010454
6,"Pandalus_borealis-27",2005,0.242811595359292
7,"Micromesistius_poutassou-27",2005,1.15243401244162
7,"Sebastes_norvegicus-27",2005,1.54440673983167
7,"Melanogrammus_aeglefinus-27",2005,1.1611173605773
8,"Clupea_harengus-21",2005,0.145771743225053
8,"Cyclopterus_lumpus-21",2005,1.03064869154008
8,"Gadus_morhua-21",2005,0.0230895300987801
8,"Mallotus_villosus-21",2005,0.100484410087532
8,"Gadus_ogac-21",2005,0.430966003150466
8,"Reinhardtius_hippoglossoides-21",2005,1.84849633066298
8,"Melanogrammus_aeglefinus-21",2005,0.381655950744527
8,"Hippoglossoides_platessoides-21",2005,0.00444233534500711
8,"Pandalus_borealis-21",2005,1.42899394030461
8,"Chionoecetes_opilio-21",2005,1.60853724762901
9,"Micromesistius_poutassou-27",2005,1.15243401244162
9,"Brosme_brosme-27",2005,1.3738510971887
9,"Sebastes_norvegicus-27",2005,1.54440673983167
9,"Sebastes_mentella-27",2005,1.93587887937981
9,"Reinhardtius_hippoglossoides-27",2005,1.19565385605856
9,"Pleuronectes_platessa-27",2005,0.324047060580704
9,"Hippoglossus_hippoglossus-27",2005,0.724804976065489
9,"Melanogrammus_aeglefinus-27",2005,1.1611173605773
9,"Anarhichas_lupus-27",2005,1.57081648010454
9,"Pandalus_borealis-27",2005,0.242811595359292
1,"Coregonus_autumnalis-18",2006,1.54871616296161
1,"Coregonus_nasus-18",2006,1.73938496439502
1,"Coregonus_sardinella-18",2006,1.61247752519726
2,"Coregonus_autumnalis-18",2006,1.54871616296161
2,"Coregonus_nasus-18",2006,1.73938496439502
2,"Coregonus_sardinella-18",2006,1.61247752519726
2,"Clupea_harengus-21",2006,0.15377261695536
2,"Cyclopterus_lumpus-21",2006,1.00083629512363
2,"Gadus_morhua-21",2006,0.0216948962011852
2,"Mallotus_villosus-21",2006,0.0955484689440402
2,"Gadus_ogac-21",2006,0.402488007096674
2,"Reinhardtius_hippoglossoides-21",2006,1.84068646228404
2,"Pandalus_borealis-21",2006,1.42947899401603
3,"Coregonus_autumnalis-18",2006,1.54871616296161
3,"Coregonus_nasus-18",2006,1.73938496439502
3,"Coregonus_sardinella-18",2006,1.61247752519726
4,"Coregonus_autumnalis-18",2006,1.54871616296161
4,"Coregonus_nasus-18",2006,1.73938496439502
4,"Coregonus_sardinella-18",2006,1.61247752519726
4,"Coregonus_muksun-18",2006,1.69066647883361
4,"Mallotus_villosus-21",2006,0.0955484689440402
4,"Gadus_ogac-21",2006,0.402488007096674
4,"Reinhardtius_hippoglossoides-21",2006,1.84068646228404
4,"Chionoecetes_opilio-21",2006,1.48073439669477
4,"Micromesistius_poutassou-27",2006,1.05501070758524
4,"Molva_molva-27",2006,1.63711240467389
4,"Brosme_brosme-27",2006,1.37482077170788
4,"Cetorhinus_maximus-27",2006,0.0524687080516794
4,"Sebastes_norvegicus-27",2006,1.54115553277881
4,"Reinhardtius_hippoglossoides-27",2006,1.20060908125909
4,"Trisopterus_esmarkii-27",2006,0.0312053446640768
4,"Pleuronectes_platessa-27",2006,0.327126189139039
4,"Pollachius_virens-27",2006,1.58231880329189
4,"Hippoglossus_hippoglossus-27",2006,0.7339641452388
4,"Melanogrammus_aeglefinus-27",2006,1.16147826919123
4,"Anarhichas_lupus-27",2006,1.56262123540863
4,"Pandalus_borealis-27",2006,0.21181373936449
5,"Micromesistius_poutassou-27",2006,1.05501070758524
5,"Molva_molva-27",2006,1.63711240467389
5,"Brosme_brosme-27",2006,1.37482077170788
5,"Sebastes_norvegicus-27",2006,1.54115553277881
5,"Sebastes_mentella-27",2006,1.92827335893195
5,"Reinhardtius_hippoglossoides-27",2006,1.20060908125909
5,"Trisopterus_esmarkii-27",2006,0.0312053446640768
5,"Pleuronectes_platessa-27",2006,0.327126189139039
5,"Pollachius_virens-27",2006,1.58231880329189
5,"Melanogrammus_aeglefinus-27",2006,1.16147826919123
5,"Anarhichas_lupus-27",2006,1.56262123540863
5,"Pandalus_borealis-27",2006,0.21181373936449
6,"Merlangius_merlangus-27",2006,0.0101949618735732
6,"Micromesistius_poutassou-27",2006,1.05501070758524
6,"Molva_molva-27",2006,1.63711240467389
6,"Brosme_brosme-27",2006,1.37482077170788
6,"Cetorhinus_maximus-27",2006,0.0524687080516794
6,"Sebastes_norvegicus-27",2006,1.54115553277881
6,"Sebastes_mentella-27",2006,1.92827335893195
6,"Reinhardtius_hippoglossoides-27",2006,1.20060908125909
6,"Trisopterus_esmarkii-27",2006,0.0312053446640768
6,"Pleuronectes_platessa-27",2006,0.327126189139039
6,"Pollachius_virens-27",2006,1.58231880329189
6,"Hippoglossus_hippoglossus-27",2006,0.7339641452388
6,"Melanogrammus_aeglefinus-27",2006,1.16147826919123
6,"Anarhichas_lupus-27",2006,1.56262123540863
6,"Pandalus_borealis-27",2006,0.21181373936449
7,"Micromesistius_poutassou-27",2006,1.05501070758524
7,"Sebastes_norvegicus-27",2006,1.54115553277881
7,"Melanogrammus_aeglefinus-27",2006,1.16147826919123
8,"Clupea_harengus-21",2006,0.15377261695536
8,"Cyclopterus_lumpus-21",2006,1.00083629512363
