rgn_id,rgn_name,sciname,iucn_sid,cat,cat_score,year,mean_cat,ico_status,n_spp,trend_lm,ico_trend
1,Alaska,Pusa hispida,41672,LC,0,2016,0.11,89,5,-0.0027272727272726976,-0.01364
1,Alaska,Pusa hispida,41672,LC,0,2016,0.11,89,5,-0.0027272727272726976,-0.01364
1,Alaska,Balaena mysticetus,2467,LC,0,2015,0.03,97,5,0.0029090909090908577,0.01455
1,Alaska,Balaena mysticetus,2467,LC,0,2015,0.03,97,5,0.0029090909090908577,0.01455
1,Alaska,Balaena mysticetus,2467,LC,0,2015,0.03,97,5,0.0029090909090908577,0.01455
1,Alaska,Balaena mysticetus,2467,LC,0,2015,0.03,97,5,0.0029090909090908577,0.01455
1,Alaska,Balaena mysticetus,2467,LC,0,2015,0.03,97,5,0.0029090909090908577,0.01455
1,Alaska,Balaena mysticetus,2468,CD,0.3,2015,0.03,97,5,0.0029090909090908577,0.01455
1,Alaska,Balaena mysticetus,2468,CD,0.3,2015,0.03,97,5,0.0029090909090908577,0.01455
1,Alaska,Balaena mysticetus,2468,CD,0.3,2015,0.03,97,5,0.0029090909090908577,0.01455
1,Alaska,Balaena mysticetus,2468,CD,0.3,2015,0.03,97,5,0.0029090909090908577,0.01455
1,Alaska,Balaena mysticetus,2468,CD,0.3,2015,0.03,97,5,0.0029090909090908577,0.01455
1,Alaska,Erignathus barbatus,8010,LC,0,2015,0.03,97,5,0.0029090909090908577,0.01455
1,Alaska,Erignathus barbatus,8010,LC,0,2015,0.03,97,5,0.0029090909090908577,0.01455
1,Alaska,Erignathus barbatus,8010,LC,0,2015,0.03,97,5,0.0029090909090908577,0.01455
1,Alaska,Erignathus barbatus,8010,LC,0,2015,0.03,97,5,0.0029090909090908577,0.01455
1,Alaska,Erignathus barbatus,8010,LC,0,2015,0.03,97,5,0.0029090909090908577,0.01455
1,Alaska,Odobenus rosmarus,15106,LC,0,2015,0.03,97,5,0.0029090909090908577,0.01455
1,Alaska,Odobenus rosmarus,15106,LC,0,2015,0.03,97,5,0.0029090909090908577,0.01455
1,Alaska,Odobenus rosmarus,15106,LC,0,2015,0.03,97,5,0.0029090909090908577,0.01455
1,Alaska,Odobenus rosmarus,15106,LC,0,2015,0.03,97,5,0.0029090909090908577,0.01455
1,Alaska,Odobenus rosmarus,15106,LC,0,2015,0.03,97,5,0.0029090909090908577,0.01455
1,Alaska,Phoca largha,17023,LC,0,2015,0.03,97,5,0.0029090909090908577,0.01455
1,Alaska,Phoca largha,17023,LC,0,2015,0.03,97,5,0.0029090909090908577,0.01455
1,Alaska,Pusa hispida,41672,LC,0,2015,0.03,97,5,0.0029090909090908577,0.01455
1,Alaska,Pusa hispida,41672,LC,0,2015,0.03,97,5,0.0029090909090908577,0.01455
1,Alaska,Pusa hispida,41672,LC,0,2015,0.03,97,5,0.0029090909090908577,0.01455
1,Alaska,Pusa hispida,41672,LC,0,2015,0.03,97,5,0.0029090909090908577,0.01455
1,Alaska,Pusa hispida,41672,LC,0,2015,0.03,97,5,0.0029090909090908577,0.01455
1,Alaska,Pusa hispida,41672,LC,0,2015,0.03,97,5,0.0029090909090908577,0.01455
1,Alaska,Balaena mysticetus,2467,LC,0,2014,0.03,97,5,0.003818181818181861,0.01909
1,Alaska,Balaena mysticetus,2467,LC,0,2014,0.03,97,5,0.003818181818181861,0.01909
1,Alaska,Balaena mysticetus,2467,LC,0,2014,0.03,97,5,0.003818181818181861,0.01909
1,Alaska,Balaena mysticetus,2467,LC,0,2014,0.03,97,5,0.003818181818181861,0.01909
1,Alaska,Balaena mysticetus,2467,LC,0,2014,0.03,97,5,0.003818181818181861,0.01909
1,Alaska,Balaena mysticetus,2468,CD,0.3,2014,0.03,97,5,0.003818181818181861,0.01909
1,Alaska,Balaena mysticetus,2468,CD,0.3,2014,0.03,97,5,0.003818181818181861,0.01909
1,Alaska,Balaena mysticetus,2468,CD,0.3,2014,0.03,97,5,0.003818181818181861,0.01909
1,Alaska,Balaena mysticetus,2468,CD,0.3,2014,0.03,97,5,0.003818181818181861,0.01909
1,Alaska,Balaena mysticetus,2468,CD,0.3,2014,0.03,97,5,0.003818181818181861,0.01909
1,Alaska,Erignathus barbatus,8010,LC,0,2014,0.03,97,5,0.003818181818181861,0.01909
1,Alaska,Erignathus barbatus,8010,LC,0,2014,0.03,97,5,0.003818181818181861,0.01909
1,Alaska,Erignathus barbatus,8010,LC,0,2014,0.03,97,5,0.003818181818181861,0.01909
1,Alaska,Erignathus barbatus,8010,LC,0,2014,0.03,97,5,0.003818181818181861,0.01909
1,Alaska,Erignathus barbatus,8010,LC,0,2014,0.03,97,5,0.003818181818181861,0.01909
1,Alaska,Odobenus rosmarus,15106,LC,0,2014,0.03,97,5,0.003818181818181861,0.01909
1,Alaska,Odobenus rosmarus,15106,LC,0,2014,0.03,97,5,0.003818181818181861,0.01909
1,Alaska,Odobenus rosmarus,15106,LC,0,2014,0.03,97,5,0.003818181818181861,0.01909
1,Alaska,Odobenus rosmarus,15106,LC,0,2014,0.03,97,5,0.003818181818181861,0.01909
1,Alaska,Odobenus rosmarus,15106,LC,0,2014,0.03,97,5,0.003818181818181861,0.01909
1,Alaska,Phoca largha,17023,LC,0,2014,0.03,97,5,0.003818181818181861,0.01909
1,Alaska,Phoca largha,17023,LC,0,2014,0.03,97,5,0.003818181818181861,0.01909
1,Alaska,Pusa hispida,41672,LC,0,2014,0.03,97,5,0.003818181818181861,0.01909
1,Alaska,Pusa hispida,41672,LC,0,2014,0.03,97,5,0.003818181818181861,0.01909
1,Alaska,Pusa hispida,41672,LC,0,2014,0.03,97,5,0.003818181818181861,0.01909
1,Alaska,Pusa hispida,41672,LC,0,2014,0.03,97,5,0.003818181818181861,0.01909
1,Alaska,Pusa hispida,41672,LC,0,2014,0.03,97,5,0.003818181818181861,0.01909
1,Alaska,Pusa hispida,41672,LC,0,2014,0.03,97,5,0.003818181818181861,0.01909
1,Alaska,Balaena mysticetus,2467,LC,0,2013,0.03,97,5,0.004363636363636302,0.02182
1,Alaska,Balaena mysticetus,2467,LC,0,2013,0.03,97,5,0.004363636363636302,0.02182
1,Alaska,Balaena mysticetus,2467,LC,0,2013,0.03,97,5,0.004363636363636302,0.02182
1,Alaska,Balaena mysticetus,2467,LC,0,2013,0.03,97,5,0.004363636363636302,0.02182
1,Alaska,Balaena mysticetus,2467,LC,0,2013,0.03,97,5,0.004363636363636302,0.02182
1,Alaska,Balaena mysticetus,2468,CD,0.3,2013,0.03,97,5,0.004363636363636302,0.02182
1,Alaska,Balaena mysticetus,2468,CD,0.3,2013,0.03,97,5,0.004363636363636302,0.02182
1,Alaska,Balaena mysticetus,2468,CD,0.3,2013,0.03,97,5,0.004363636363636302,0.02182
1,Alaska,Balaena mysticetus,2468,CD,0.3,2013,0.03,97,5,0.004363636363636302,0.02182
1,Alaska,Balaena mysticetus,2468,CD,0.3,2013,0.03,97,5,0.004363636363636302,0.02182
1,Alaska,Erignathus barbatus,8010,LC,0,2013,0.03,97,5,0.004363636363636302,0.02182
1,Alaska,Erignathus barbatus,8010,LC,0,2013,0.03,97,5,0.004363636363636302,0.02182
1,Alaska,Erignathus barbatus,8010,LC,0,2013,0.03,97,5,0.004363636363636302,0.02182
1,Alaska,Erignathus barbatus,8010,LC,0,2013,0.03,97,5,0.004363636363636302,0.02182
1,Alaska,Erignathus barbatus,8010,LC,0,2013,0.03,97,5,0.004363636363636302,0.02182
1,Alaska,Odobenus rosmarus,15106,LC,0,2013,0.03,97,5,0.004363636363636302,0.02182
1,Alaska,Odobenus rosmarus,15106,LC,0,2013,0.03,97,5,0.004363636363636302,0.02182
1,Alaska,Odobenus rosmarus,15106,LC,0,2013,0.03,97,5,0.004363636363636302,0.02182
1,Alaska,Odobenus rosmarus,15106,LC,0,2013,0.03,97,5,0.004363636363636302,0.02182
1,Alaska,Odobenus rosmarus,15106,LC,0,2013,0.03,97,5,0.004363636363636302,0.02182
1,Alaska,Phoca largha,17023,LC,0,2013,0.03,97,5,0.004363636363636302,0.02182
1,Alaska,Phoca largha,17023,LC,0,2013,0.03,97,5,0.004363636363636302,0.02182
1,Alaska,Pusa hispida,41672,LC,0,2013,0.03,97,5,0.004363636363636302,0.02182
1,Alaska,Pusa hispida,41672,LC,0,2013,0.03,97,5,0.004363636363636302,0.02182
1,Alaska,Pusa hispida,41672,LC,0,2013,0.03,97,5,0.004363636363636302,0.02182
1,Alaska,Pusa hispida,41672,LC,0,2013,0.03,97,5,0.004363636363636302,0.02182
1,Alaska,Pusa hispida,41672,LC,0,2013,0.03,97,5,0.004363636363636302,0.02182
1,Alaska,Pusa hispida,41672,LC,0,2013,0.03,97,5,0.004363636363636302,0.02182
1,Alaska,Balaena mysticetus,2467,LC,0,2012,0.03,97,5,0.0045454545454542295,0.02273
1,Alaska,Balaena mysticetus,2467,LC,0,2012,0.03,97,5,0.0045454545454542295,0.02273
1,Alaska,Balaena mysticetus,2467,LC,0,2012,0.03,97,5,0.0045454545454542295,0.02273
1,Alaska,Balaena mysticetus,2467,LC,0,2012,0.03,97,5,0.0045454545454542295,0.02273
1,Alaska,Balaena mysticetus,2467,LC,0,2012,0.03,97,5,0.0045454545454542295,0.02273
1,Alaska,Balaena mysticetus,2468,CD,0.3,2012,0.03,97,5,0.0045454545454542295,0.02273
1,Alaska,Balaena mysticetus,2468,CD,0.3,2012,0.03,97,5,0.0045454545454542295,0.02273
1,Alaska,Balaena mysticetus,2468,CD,0.3,2012,0.03,97,5,0.0045454545454542295,0.02273
1,Alaska,Balaena mysticetus,2468,CD,0.3,2012,0.03,97,5,0.0045454545454542295,0.02273
1,Alaska,Balaena mysticetus,2468,CD,0.3,2012,0.03,97,5,0.0045454545454542295,0.02273
1,Alaska,Erignathus barbatus,8010,LC,0,2012,0.03,97,5,0.0045454545454542295,0.02273
1,Alaska,Erignathus barbatus,8010,LC,0,2012,0.03,97,5,0.0045454545454542295,0.02273
1,Alaska,Erignathus barbatus,8010,LC,0,2012,0.03,97,5,0.0045454545454542295,0.02273
1,Alaska,Erignathus barbatus,8010,LC,0,2012,0.03,97,5,0.0045454545454542295,0.02273
1,Alaska,Erignathus barbatus,8010,LC,0,2012,0.03,97,5,0.0045454545454542295,0.02273
1,Alaska,Odobenus rosmarus,15106,LC,0,2012,0.03,97,5,0.0045454545454542295,0.02273
1,Alaska,Odobenus rosmarus,15106,LC,0,2012,0.03,97,5,0.0045454545454542295,0.02273
1,Alaska,Odobenus rosmarus,15106,LC,0,2012,0.03,97,5,0.0045454545454542295,0.02273
1,Alaska,Odobenus rosmarus,15106,LC,0,2012,0.03,97,5,0.0045454545454542295,0.02273
1,Alaska,Odobenus rosmarus,15106,LC,0,2012,0.03,97,5,0.0045454545454542295,0.02273
1,Alaska,Phoca largha,17023,LC,0,2012,0.03,97,5,0.0045454545454542295,0.02273
1,Alaska,Phoca largha,17023,LC,0,2012,0.03,97,5,0.0045454545454542295,0.02273
1,Alaska,Pusa hispida,41672,LC,0,2012,0.03,97,5,0.0045454545454542295,0.02273
1,Alaska,Pusa hispida,41672,LC,0,2012,0.03,97,5,0.0045454545454542295,0.02273
1,Alaska,Pusa hispida,41672,LC,0,2012,0.03,97,5,0.0045454545454542295,0.02273
1,Alaska,Pusa hispida,41672,LC,0,2012,0.03,97,5,0.0045454545454542295,0.02273
1,Alaska,Pusa hispida,41672,LC,0,2012,0.03,97,5,0.0045454545454542295,0.02273
1,Alaska,Pusa hispida,41672,LC,0,2012,0.03,97,5,0.0045454545454542295,0.02273
1,Alaska,Balaena mysticetus,2467,LC,0,2011,0.03,97,5,0.004363636363636271,0.02182
1,Alaska,Balaena mysticetus,2467,LC,0,2011,0.03,97,5,0.004363636363636271,0.02182
1,Alaska,Balaena mysticetus,2467,LC,0,2011,0.03,97,5,0.004363636363636271,0.02182
1,Alaska,Balaena mysticetus,2467,LC,0,2011,0.03,97,5,0.004363636363636271,0.02182
1,Alaska,Balaena mysticetus,2467,LC,0,2011,0.03,97,5,0.004363636363636271,0.02182
1,Alaska,Balaena mysticetus,2468,CD,0.3,2011,0.03,97,5,0.004363636363636271,0.02182
1,Alaska,Balaena mysticetus,2468,CD,0.3,2011,0.03,97,5,0.004363636363636271,0.02182
1,Alaska,Balaena mysticetus,2468,CD,0.3,2011,0.03,97,5,0.004363636363636271,0.02182
1,Alaska,Balaena mysticetus,2468,CD,0.3,2011,0.03,97,5,0.004363636363636271,0.02182
1,Alaska,Balaena mysticetus,2468,CD,0.3,2011,0.03,97,5,0.004363636363636271,0.02182
1,Alaska,Erignathus barbatus,8010,LC,0,2011,0.03,97,5,0.004363636363636271,0.02182
1,Alaska,Erignathus barbatus,8010,LC,0,2011,0.03,97,5,0.004363636363636271,0.02182
1,Alaska,Erignathus barbatus,8010,LC,0,2011,0.03,97,5,0.004363636363636271,0.02182
1,Alaska,Erignathus barbatus,8010,LC,0,2011,0.03,97,5,0.004363636363636271,0.02182
1,Alaska,Erignathus barbatus,8010,LC,0,2011,0.03,97,5,0.004363636363636271,0.02182
1,Alaska,Odobenus rosmarus,15106,LC,0,2011,0.03,97,5,0.004363636363636271,0.02182
1,Alaska,Odobenus rosmarus,15106,LC,0,2011,0.03,97,5,0.004363636363636271,0.02182
1,Alaska,Odobenus rosmarus,15106,LC,0,2011,0.03,97,5,0.004363636363636271,0.02182
1,Alaska,Odobenus rosmarus,15106,LC,0,2011,0.03,97,5,0.004363636363636271,0.02182
1,Alaska,Odobenus rosmarus,15106,LC,0,2011,0.03,97,5,0.004363636363636271,0.02182
1,Alaska,Phoca largha,17023,LC,0,2011,0.03,97,5,0.004363636363636271,0.02182
1,Alaska,Phoca largha,17023,LC,0,2011,0.03,97,5,0.004363636363636271,0.02182
1,Alaska,Pusa hispida,41672,LC,0,2011,0.03,97,5,0.004363636363636271,0.02182
1,Alaska,Pusa hispida,41672,LC,0,2011,0.03,97,5,0.004363636363636271,0.02182
1,Alaska,Pusa hispida,41672,LC,0,2011,0.03,97,5,0.004363636363636271,0.02182
1,Alaska,Pusa hispida,41672,LC,0,2011,0.03,97,5,0.004363636363636271,0.02182
1,Alaska,Pusa hispida,41672,LC,0,2011,0.03,97,5,0.004363636363636271,0.02182
1,Alaska,Pusa hispida,41672,LC,0,2011,0.03,97,5,0.004363636363636271,0.02182
1,Alaska,Balaena mysticetus,2467,LC,0,2010,0.03,97,5,0.0038181818181817293,0.01909
1,Alaska,Balaena mysticetus,2467,LC,0,2010,0.03,97,5,0.0038181818181817293,0.01909
1,Alaska,Balaena mysticetus,2467,LC,0,2010,0.03,97,5,0.0038181818181817293,0.01909
1,Alaska,Balaena mysticetus,2467,LC,0,2010,0.03,97,5,0.0038181818181817293,0.01909
1,Alaska,Balaena mysticetus,2467,LC,0,2010,0.03,97,5,0.0038181818181817293,0.01909
1,Alaska,Balaena mysticetus,2468,CD,0.3,2010,0.03,97,5,0.0038181818181817293,0.01909
1,Alaska,Balaena mysticetus,2468,CD,0.3,2010,0.03,97,5,0.0038181818181817293,0.01909
1,Alaska,Balaena mysticetus,2468,CD,0.3,2010,0.03,97,5,0.0038181818181817293,0.01909
1,Alaska,Balaena mysticetus,2468,CD,0.3,2010,0.03,97,5,0.0038181818181817293,0.01909
1,Alaska,Balaena mysticetus,2468,CD,0.3,2010,0.03,97,5,0.0038181818181817293,0.01909
1,Alaska,Erignathus barbatus,8010,LC,0,2010,0.03,97,5,0.0038181818181817293,0.01909
1,Alaska,Erignathus barbatus,8010,LC,0,2010,0.03,97,5,0.0038181818181817293,0.01909
1,Alaska,Erignathus barbatus,8010,LC,0,2010,0.03,97,5,0.0038181818181817293,0.01909
1,Alaska,Erignathus barbatus,8010,LC,0,2010,0.03,97,5,0.0038181818181817293,0.01909
1,Alaska,Erignathus barbatus,8010,LC,0,2010,0.03,97,5,0.0038181818181817293,0.01909
1,Alaska,Odobenus rosmarus,15106,LC,0,2010,0.03,97,5,0.0038181818181817293,0.01909
1,Alaska,Odobenus rosmarus,15106,LC,0,2010,0.03,97,5,0.0038181818181817293,0.01909
1,Alaska,Odobenus rosmarus,15106,LC,0,2010,0.03,97,5,0.0038181818181817293,0.01909
1,Alaska,Odobenus rosmarus,15106,LC,0,2010,0.03,97,5,0.0038181818181817293,0.01909
1,Alaska,Odobenus rosmarus,15106,LC,0,2010,0.03,97,5,0.0038181818181817293,0.01909
1,Alaska,Phoca largha,17023,LC,0,2010,0.03,97,5,0.0038181818181817293,0.01909
1,Alaska,Phoca largha,17023,LC,0,2010,0.03,97,5,0.0038181818181817293,0.01909
1,Alaska,Pusa hispida,41672,LC,0,2010,0.03,97,5,0.0038181818181817293,0.01909
1,Alaska,Pusa hispida,41672,LC,0,2010,0.03,97,5,0.0038181818181817293,0.01909
1,Alaska,Pusa hispida,41672,LC,0,2010,0.03,97,5,0.0038181818181817293,0.01909
1,Alaska,Pusa hispida,41672,LC,0,2010,0.03,97,5,0.0038181818181817293,0.01909
1,Alaska,Pusa hispida,41672,LC,0,2010,0.03,97,5,0.0038181818181817293,0.01909
1,Alaska,Pusa hispida,41672,LC,0,2010,0.03,97,5,0.0038181818181817293,0.01909
1,Alaska,Balaena mysticetus,2467,LC,0,2009,0.03,97,5,NA,NA
1,Alaska,Balaena mysticetus,2467,LC,0,2009,0.03,97,5,NA,NA
1,Alaska,Balaena mysticetus,2467,LC,0,2009,0.03,97,5,NA,NA
1,Alaska,Balaena mysticetus,2467,LC,0,2009,0.03,97,5,NA,NA
1,Alaska,Balaena mysticetus,2467,LC,0,2009,0.03,97,5,NA,NA
1,Alaska,Balaena mysticetus,2468,CD,0.3,2009,0.03,97,5,NA,NA
1,Alaska,Balaena mysticetus,2468,CD,0.3,2009,0.03,97,5,NA,NA
1,Alaska,Balaena mysticetus,2468,CD,0.3,2009,0.03,97,5,NA,NA
1,Alaska,Balaena mysticetus,2468,CD,0.3,2009,0.03,97,5,NA,NA
1,Alaska,Balaena mysticetus,2468,CD,0.3,2009,0.03,97,5,NA,NA
1,Alaska,Erignathus barbatus,8010,LC,0,2009,0.03,97,5,NA,NA
1,Alaska,Erignathus barbatus,8010,LC,0,2009,0.03,97,5,NA,NA
1,Alaska,Erignathus barbatus,8010,LC,0,2009,0.03,97,5,NA,NA
1,Alaska,Erignathus barbatus,8010,LC,0,2009,0.03,97,5,NA,NA
1,Alaska,Erignathus barbatus,8010,LC,0,2009,0.03,97,5,NA,NA
1,Alaska,Odobenus rosmarus,15106,LC,0,2009,0.03,97,5,NA,NA
1,Alaska,Odobenus rosmarus,15106,LC,0,2009,0.03,97,5,NA,NA
1,Alaska,Odobenus rosmarus,15106,LC,0,2009,0.03,97,5,NA,NA
1,Alaska,Odobenus rosmarus,15106,LC,0,2009,0.03,97,5,NA,NA
1,Alaska,Odobenus rosmarus,15106,LC,0,2009,0.03,97,5,NA,NA
1,Alaska,Phoca largha,17023,LC,0,2009,0.03,97,5,NA,NA
1,Alaska,Phoca largha,17023,LC,0,2009,0.03,97,5,NA,NA
1,Alaska,Pusa hispida,41672,LC,0,2009,0.03,97,5,NA,NA
1,Alaska,Pusa hispida,41672,LC,0,2009,0.03,97,5,NA,NA
1,Alaska,Pusa hispida,41672,LC,0,2009,0.03,97,5,NA,NA
1,Alaska,Pusa hispida,41672,LC,0,2009,0.03,97,5,NA,NA
1,Alaska,Pusa hispida,41672,LC,0,2009,0.03,97,5,NA,NA
1,Alaska,Pusa hispida,41672,LC,0,2009,0.03,97,5,NA,NA
1,Alaska,Balaena mysticetus,2467,LC,0,2008,0.03,97,5,NA,NA
1,Alaska,Balaena mysticetus,2467,LC,0,2008,0.03,97,5,NA,NA
1,Alaska,Balaena mysticetus,2467,LC,0,2008,0.03,97,5,NA,NA
1,Alaska,Balaena mysticetus,2467,LC,0,2008,0.03,97,5,NA,NA
1,Alaska,Balaena mysticetus,2467,LC,0,2008,0.03,97,5,NA,NA
1,Alaska,Balaena mysticetus,2468,CD,0.3,2008,0.03,97,5,NA,NA
1,Alaska,Balaena mysticetus,2468,CD,0.3,2008,0.03,97,5,NA,NA
1,Alaska,Balaena mysticetus,2468,CD,0.3,2008,0.03,97,5,NA,NA
1,Alaska,Balaena mysticetus,2468,CD,0.3,2008,0.03,97,5,NA,NA
1,Alaska,Balaena mysticetus,2468,CD,0.3,2008,0.03,97,5,NA,NA
1,Alaska,Erignathus barbatus,8010,LC,0,2008,0.03,97,5,NA,NA
1,Alaska,Erignathus barbatus,8010,LC,0,2008,0.03,97,5,NA,NA
1,Alaska,Erignathus barbatus,8010,LC,0,2008,0.03,97,5,NA,NA
1,Alaska,Erignathus barbatus,8010,LC,0,2008,0.03,97,5,NA,NA
1,Alaska,Erignathus barbatus,8010,LC,0,2008,0.03,97,5,NA,NA
1,Alaska,Odobenus rosmarus,15106,LC,0,2008,0.03,97,5,NA,NA
1,Alaska,Odobenus rosmarus,15106,LC,0,2008,0.03,97,5,NA,NA
1,Alaska,Odobenus rosmarus,15106,LC,0,2008,0.03,97,5,NA,NA
1,Alaska,Odobenus rosmarus,15106,LC,0,2008,0.03,97,5,NA,NA
1,Alaska,Odobenus rosmarus,15106,LC,0,2008,0.03,97,5,NA,NA
1,Alaska,Phoca largha,17023,LC,0,2008,0.03,97,5,NA,NA
1,Alaska,Phoca largha,17023,LC,0,2008,0.03,97,5,NA,NA
1,Alaska,Pusa hispida,41672,LC,0,2008,0.03,97,5,NA,NA
1,Alaska,Pusa hispida,41672,LC,0,2008,0.03,97,5,NA,NA
1,Alaska,Pusa hispida,41672,LC,0,2008,0.03,97,5,NA,NA
1,Alaska,Pusa hispida,41672,LC,0,2008,0.03,97,5,NA,NA
1,Alaska,Pusa hispida,41672,LC,0,2008,0.03,97,5,NA,NA
1,Alaska,Pusa hispida,41672,LC,0,2008,0.03,97,5,NA,NA
1,Alaska,Balaena mysticetus,2467,CD,0.3,2007,0.06,94,5,NA,NA
1,Alaska,Balaena mysticetus,2467,CD,0.3,2007,0.06,94,5,NA,NA
1,Alaska,Balaena mysticetus,2467,CD,0.3,2007,0.06,94,5,NA,NA
1,Alaska,Balaena mysticetus,2467,CD,0.3,2007,0.06,94,5,NA,NA
1,Alaska,Balaena mysticetus,2467,CD,0.3,2007,0.06,94,5,NA,NA
1,Alaska,Balaena mysticetus,2468,CD,0.3,2007,0.06,94,5,NA,NA
1,Alaska,Balaena mysticetus,2468,CD,0.3,2007,0.06,94,5,NA,NA
1,Alaska,Balaena mysticetus,2468,CD,0.3,2007,0.06,94,5,NA,NA
1,Alaska,Balaena mysticetus,2468,CD,0.3,2007,0.06,94,5,NA,NA
1,Alaska,Balaena mysticetus,2468,CD,0.3,2007,0.06,94,5,NA,NA
1,Alaska,Erignathus barbatus,8010,LC,0,2007,0.06,94,5,NA,NA
1,Alaska,Erignathus barbatus,8010,LC,0,2007,0.06,94,5,NA,NA
1,Alaska,Erignathus barbatus,8010,LC,0,2007,0.06,94,5,NA,NA
1,Alaska,Erignathus barbatus,8010,LC,0,2007,0.06,94,5,NA,NA
1,Alaska,Erignathus barbatus,8010,LC,0,2007,0.06,94,5,NA,NA
1,Alaska,Odobenus rosmarus,15106,LC,0,2007,0.06,94,5,NA,NA
1,Alaska,Odobenus rosmarus,15106,LC,0,2007,0.06,94,5,NA,NA
1,Alaska,Odobenus rosmarus,15106,LC,0,2007,0.06,94,5,NA,NA
1,Alaska,Odobenus rosmarus,15106,LC,0,2007,0.06,94,5,NA,NA
1,Alaska,Odobenus rosmarus,15106,LC,0,2007,0.06,94,5,NA,NA
1,Alaska,Phoca largha,17023,LC,0,2007,0.06,94,5,NA,NA
1,Alaska,Phoca largha,17023,LC,0,2007,0.06,94,5,NA,NA
1,Alaska,Pusa hispida,41672,LC,0,2007,0.06,94,5,NA,NA
1,Alaska,Pusa hispida,41672,LC,0,2007,0.06,94,5,NA,NA
1,Alaska,Pusa hispida,41672,LC,0,2007,0.06,94,5,NA,NA
1,Alaska,Pusa hispida,41672,LC,0,2007,0.06,94,5,NA,NA
1,Alaska,Pusa hispida,41672,LC,0,2007,0.06,94,5,NA,NA
1,Alaska,Pusa hispida,41672,LC,0,2007,0.06,94,5,NA,NA
1,Alaska,Balaena mysticetus,2467,CD,0.3,2006,0.06,94,5,NA,NA
1,Alaska,Balaena mysticetus,2467,CD,0.3,2006,0.06,94,5,NA,NA
1,Alaska,Balaena mysticetus,2467,CD,0.3,2006,0.06,94,5,NA,NA
1,Alaska,Balaena mysticetus,2467,CD,0.3,2006,0.06,94,5,NA,NA
1,Alaska,Balaena mysticetus,2467,CD,0.3,2006,0.06,94,5,NA,NA
1,Alaska,Balaena mysticetus,2468,CD,0.3,2006,0.06,94,5,NA,NA
1,Alaska,Balaena mysticetus,2468,CD,0.3,2006,0.06,94,5,NA,NA
1,Alaska,Balaena mysticetus,2468,CD,0.3,2006,0.06,94,5,NA,NA
