"rgn_id","stock_id","taxon_key","year","catch","score","gap_fill"
2,"Coregonus_nasus-18",602674,2014,13.7790051346057,0.433972064,"none"
2,"Coregonus_sardinella-18",602678,2014,0.000323575362857143,0.456101529166667,"mean"
2,"Salvelinus_malma_malma-18",602691,2014,0.127690606434286,0.456101529166667,"mean"
2,"Stenodus_leucichthys-18",602692,2014,5.08319083127714,0.456101529166667,"mean"
2,"Platichthys_stellatus-18",604249,2014,0.00177723221428571,0.456101529166667,"mean"
2,"Marine_animals-21",1e+05,2014,2.4152383919,0.0456101529166667,"mean"
2,"Marine_fishes_not_identified-21",100039,2014,48.8503971022371,0.0456101529166667,"mean"
2,"Miscellaneous_marine_crustaceans-21",100047,2014,0.0244826306,0.0456101529166667,"mean"
2,"Bivalvia-21",290004,2014,0.615339925485714,0.114025382291667,"mean"
2,"Echinoidea-21",290011,2014,21.8265868500571,0.114025382291667,"mean"
2,"Squaliformes-21",300009,2014,0.857091095508571,0.228050764583333,"mean"
2,"Anguilliformes-21",300026,2014,5.01828174244857,0.228050764583333,"mean"
2,"Pleuronectiformes-21",300061,2014,9.12868653228286,0.228050764583333,"mean"
2,"Teuthida-21",390002,2014,5.82278243946286,0.228050764583333,"mean"
2,"Squalidae-21",400013,2014,4.13105574230286,0.364881223333333,"mean"
2,"Rajidae-21",400019,2014,134.1093460822,0.364881223333333,"mean"
2,"Macrouridae-21",400185,2014,2.92155424581143,0.364881223333333,"mean"
2,"Triglidae-21",400266,2014,0.169760827685714,0.364881223333333,"mean"
2,"Mugilidae-21",400359,2014,0.00133803570857143,0.364881223333333,"mean"
2,"Pectinidae-21",490055,2014,303.66677636484,0.364881223333333,"mean"
2,"Brachyura-21",490097,2014,105.3160504604,0.364881223333333,"mean"
2,"Raja-21",500108,2014,0.014737495225,0.41049137625,"mean"
2,"Lophius-21",500112,2014,0.0379531519454545,0.41049137625,"mean"
2,"Argentina-21",500147,2014,0.0320936258,0.41049137625,"mean"
2,"Sebastes-21",501135,2014,31.90367627936,0.41049137625,"mean"
2,"Anarhichas-21",505897,2014,53.7919083782029,0.41049137625,"mean"
2,"Bathyraja-21",508611,2014,0.294056881028571,0.41049137625,"mean"
2,"Pandalus-21",590093,2014,1353.04924411215,0.41049137625,"mean"
2,"Busycon-21",590110,2014,17.0252815249314,0.41049137625,"mean"
2,"Molva_molva-21",600033,2014,0.000496382342857143,0.456101529166667,"mean"
2,"Brosme_brosme-21",600051,2014,3.58249587190857,0.390073366,"none"
2,"Cyclopterus_lumpus-21",600062,2014,38.5768961182629,0.456101529166667,"mean"
2,"Gadus_morhua-21",600069,2014,610.298312112506,0.456101529166667,"mean"
2,"Scomber_scombrus-21",600118,2014,56.8282318820143,0.456101529166667,"mean"
2,"Somniosus_microcephalus-21",600138,2014,0.00283153183333333,0.456101529166667,"mean"
2,"Squalus_acanthias-21",600139,2014,10.6409933411886,0.418653255,"none"
2,"Mallotus_villosus-21",600252,2014,106.69877415038,0.456101529166667,"mean"
2,"Gadus_ogac-21",600309,2014,0.239229943344444,0.347608392,"none"
2,"Macrourus_berglax-21",600331,2014,0.0206089294947368,0.353748583,"none"
2,"Sebastes_marinus-21",600501,2014,0.422182886676923,0.456101529166667,"mean"
2,"Sebastes_mentella-21",600505,2014,0.50879616548,0.456101529166667,"mean"
2,"Reinhardtius_hippoglossoides-21",600516,2014,3157.08397135621,0.938553648,"none"
2,"Hippoglossus_hippoglossus-21",601371,2014,34.6789688095457,0.461830311,"none"
2,"Anarhichas_denticulatus-21",603810,2014,0.04649204764,0.456101529166667,"mean"
2,"Hippoglossoides_platessoides-21",604239,2014,48.4604948691257,0.360573011,"none"
2,"Pandalus_montagui-21",690003,2014,7.9277747179125,0.496932938,"none"
2,"Mytilus_edulis-21",690053,2014,80.830880881525,0.456101529166667,"mean"
2,"Pandalus_borealis-21",690269,2014,29186.8869288536,0.491152096,"none"
2,"Mercenaria_mercenaria-21",690270,2014,0.0054315176,0.456101529166667,"mean"
2,"Mactromeris_polynyma-21",690398,2014,1.58686997840857,0.332928909,"none"
3,"Marine_animals-18",1e+05,2014,2.310382e-05,0.04405819205,"mean"
3,"Marine_fishes_not_identified-18",100339,2014,8.38327470386286,0.04405819205,"mean"
3,"Gadiformes-18",300044,2014,0.000798692475,0.22029096025,"mean"
3,"Salmonidae-18",400076,2014,0.0249528907,0.3524655364,"mean"
3,"Osmeridae-18",400080,2014,0.859335558448571,0.3524655364,"mean"
3,"Gadidae-18",400183,2014,3.97760159504857,0.3524655364,"mean"
3,"Cottidae-18",400277,2014,0.00884197798,0.3524655364,"mean"
3,"Myoxocephalus-18",500717,2014,0.00512601526,0.39652372845,"mean"
3,"Oncorhynchus-18",502724,2014,0.00913533008571429,0.39652372845,"mean"
3,"Paralithodes-18",590073,2014,0.000433137784615385,0.39652372845,"mean"
3,"Oncorhynchus_gorbuscha-18",600240,2014,0.162223885811429,0.4405819205,"mean"
3,"Oncorhynchus_keta-18",600241,2014,0.863308592577143,0.4405819205,"mean"
3,"Oncorhynchus_nerka-18",600243,2014,0.000454870064705882,0.4405819205,"mean"
3,"Salvelinus_alpinus_alpinus-18",600247,2014,88.3124112729943,0.4405819205,"mean"
3,"Gadus_ogac-18",600309,2014,0.00046914466,0.4405819205,"mean"
3,"Eleginus_gracilis-18",600315,2014,0.00795954008857143,0.4405819205,"mean"
3,"Boreogadus_saida-18",600319,2014,0.118942205317143,0.4405819205,"mean"
3,"Clupea_pallasii_pallasii-18",601520,2014,2.44674340024857,0.4405819205,"mean"
3,"Coregonus_autumnalis-18",602669,2014,0.0271484221514286,0.447191777,"none"
3,"Coregonus_nasus-18",602674,2014,10.6179532650171,0.433972064,"none"
3,"Coregonus_sardinella-18",602678,2014,0.0101329713542857,0.4405819205,"mean"
3,"Salvelinus_malma_malma-18",602691,2014,0.0524185043971429,0.4405819205,"mean"
3,"Stenodus_leucichthys-18",602692,2014,2.13087394514857,0.4405819205,"mean"
3,"Platichthys_stellatus-18",604249,2014,2.07854657142857e-05,0.4405819205,"mean"
3,"Coregonus_laurettae-18",646941,2014,0.00216865918285714,0.4405819205,"mean"
4,"Marine_animals-18",1e+05,2014,0.0507352265742857,0.0527793726974359,"mean"
4,"Marine_fishes_not_identified-18",100039,2014,6.88524927500286,0.0527793726974359,"mean"
4,"Miscellaneous_marine_crustaceans-18",100047,2014,0.00204387638571429,0.0527793726974359,"mean"
4,"Miscellaneous_marine_molluscs-18",100058,2014,0.519989095788462,0.0527793726974359,"mean"
4,"Marine_fishes_not_identified-18",100139,2014,9.3628125e-05,0.0527793726974359,"mean"
4,"Marine_fishes_not_identified-18",100339,2014,2053.33939821607,0.0527793726974359,"mean"
4,"Sharks__rays__chimaeras-18",100538,2014,0.00971952400285714,0.0527793726974359,"mean"
4,"Gastropoda-18",290006,2014,7.19064e-05,0.13194843174359,"mean"
4,"Holothuroidea-18",290012,2014,0.257710636553333,0.13194843174359,"mean"
4,"Rajiformes-18",300014,2014,0.02102513175,0.26389686348718,"mean"
4,"Gadiformes-18",300044,2014,0.0447476049228571,0.26389686348718,"mean"
4,"Scorpaeniformes-18",300059,2014,0.000619194,0.26389686348718,"mean"
4,"Pleuronectiformes-18",300061,2014,0.100346138177143,0.26389686348718,"mean"
4,"Teuthida-18",390002,2014,1.52658428571429e-05,0.26389686348718,"mean"
4,"Lamnidae-18",400009,2014,5.71982727272727e-05,0.422234981579487,"mean"
4,"Rajidae-18",400019,2014,7.55952104996857,0.422234981579487,"mean"
4,"Salmonidae-18",400076,2014,0.132994331285714,0.422234981579487,"mean"
4,"Osmeridae-18",400080,2014,2.39965303152286,0.422234981579487,"mean"
4,"Gadidae-18",400183,2014,0.6487189538,0.422234981579487,"mean"
4,"Berycidae-18",400240,2014,0.00133447447142857,0.422234981579487,"mean"
4,"Cottidae-18",400277,2014,0.00221677194285714,0.422234981579487,"mean"
4,"Ammodytidae-18",400402,2014,0.0012611899,0.422234981579487,"mean"
4,"Pleuronectidae-18",400440,2014,0.01953543348,0.422234981579487,"mean"
4,"Crangonidae-18",490044,2014,0.0159162819,0.422234981579487,"mean"
4,"Mytilidae-18",490054,2014,0.125504243063636,0.422234981579487,"mean"
4,"Pectinidae-18",490055,2014,30.2419096697821,0.422234981579487,"mean"
4,"Brachyura-18",490097,2014,0.00263392438235294,0.422234981579487,"mean"
4,"Argentina-18",500147,2014,0.00508235492647059,0.475014354276923,"mean"
4,"Myoxocephalus-18",500717,2014,0.0593989291028571,0.475014354276923,"mean"
4,"Sebastes-18",501135,2014,2.04240065790286,0.475014354276923,"mean"
4,"Oncorhynchus-18",502724,2014,0.0252947035885714,0.475014354276923,"mean"
4,"Anarhichas-18",505897,2014,0.0766781886,0.475014354276923,"mean"
4,"Coregonus-18",506253,2014,0.29617783652,0.475014354276923,"mean"
4,"Paralithodes-18",590073,2014,0.0534564854,0.475014354276923,"mean"
4,"Pandalus-18",590093,2014,0.201136862811429,0.475014354276923,"mean"
4,"Merlangius_merlangus-18",600029,2014,0.000188896971428571,0.527793726974359,"mean"
4,"Molva_molva-18",600033,2014,0.0412747016142857,0.527793726974359,"mean"
4,"Brosme_brosme-18",600051,2014,0.422582641757143,0.527793726974359,"mean"
4,"Gadus_morhua-18",600069,2014,189.225562223629,0.527793726974359,"mean"
4,"Scomber_scombrus-18",600118,2014,1.68352285714286e-05,0.527793726974359,"mean"
4,"Squalus_acanthias-18",600139,2014,0.000369804342857143,0.527793726974359,"mean"
4,"Coregonus_lavaretus-18",600232,2014,0.01253001284,0.527793726974359,"mean"
4,"Oncorhynchus_gorbuscha-18",600240,2014,0.780587127497143,0.527793726974359,"mean"
4,"Oncorhynchus_keta-18",600241,2014,37.0894632019943,0.527793726974359,"mean"
4,"Oncorhynchus_nerka-18",600243,2014,0.0937199458,0.527793726974359,"mean"
4,"Oncorhynchus_tshawytscha-18",600244,2014,0.0483802650342857,0.527793726974359,"mean"
4,"Oncorhynchus_kisutch-18",600245,2014,0.160659381794286,0.527793726974359,"mean"
4,"Salvelinus_alpinus_alpinus-18",600247,2014,21.4229031966171,0.527793726974359,"mean"
4,"Mallotus_villosus-18",600252,2014,112.964486467374,0.527793726974359,"mean"
4,"Osmerus_mordax_mordax-18",600253,2014,194.651675261649,0.527793726974359,"mean"
4,"Gadus_ogac-18",600309,2014,8.670415e-05,0.527793726974359,"mean"
4,"Eleginus_nawaga-18",600314,2014,10.1436390272486,0.527793726974359,"mean"
4,"Boreogadus_saida-18",600319,2014,33.2453209456743,0.527793726974359,"mean"
4,"Reinhardtius_hippoglossoides-18",600516,2014,8.05652571428571e-05,0.527793726974359,"mean"
4,"Osmerus_eperlanus-18",601334,2014,0.348493507497143,0.527793726974359,"mean"
4,"Pleuronectes_platessa-18",601342,2014,5.58502181812571,0.527793726974359,"mean"
4,"Hippoglossus_hippoglossus-18",601371,2014,0.0103383997285714,0.527793726974359,"mean"
4,"Melanogrammus_aeglefinus-18",601381,2014,0.00405329528571429,0.527793726974359,"mean"
4,"Clupea_pallasii_pallasii-18",601520,2014,0.943998139302857,0.527793726974359,"mean"
4,"Coregonus_autumnalis-18",602669,2014,844.351727037569,0.447191777,"none"
4,"Coregonus_nasus-18",602674,2014,616.567439350226,0.433972064,"none"
4,"Coregonus_sardinella-18",602678,2014,2565.82871562063,0.527793726974359,"mean"
4,"Salvelinus_malma_malma-18",602691,2014,6.05660468302857,0.527793726974359,"mean"
4,"Stenodus_leucichthys-18",602692,2014,0.107376036114286,0.527793726974359,"mean"
4,"Hippoglossoides_platessoides-18",604239,2014,1.72921038604286,0.527793726974359,"mean"
4,"Coregonus_muksun-18",612547,2014,799.918010466269,0.422981453,"none"
4,"Coregonus_laurettae-18",646941,2014,0.358090194468571,0.527793726974359,"mean"
4,"Todarodes_sagittatus-18",690124,2014,0.0754663374857143,0.527793726974359,"mean"
4,"Pandalus_borealis-18",690269,2014,11.9520406932857,0.527793726974359,"mean"
4,"Marine_animals-21",1e+05,2014,9.84927668804857,0.0527793726974359,"mean"
4,"Marine_fishes_not_identified-21",100039,2014,52.5205033934914,0.0527793726974359,"mean"
4,"Miscellaneous_marine_crustaceans-21",100047,2014,0.007857785875,0.0527793726974359,"mean"
4,"Miscellaneous_marine_molluscs-21",100058,2014,0.03467547336,0.0527793726974359,"mean"
4,"Bivalvia-21",290004,2014,29.8621336528429,0.13194843174359,"mean"
4,"Echinoidea-21",290011,2014,97.69050991544,0.13194843174359,"mean"
4,"Squaliformes-21",300009,2014,0.311077481005714,0.26389686348718,"mean"
4,"Anguilliformes-21",300026,2014,0.645647699588571,0.26389686348718,"mean"
4,"Pleuronectiformes-21",300061,2014,0.0280052312514286,0.26389686348718,"mean"
4,"Teuthida-21",390002,2014,0.00821780632571429,0.26389686348718,"mean"
4,"Squalidae-21",400013,2014,0.3103582582,0.422234981579487,"mean"
4,"Rajidae-21",400019,2014,137.50604547896,0.422234981579487,"mean"
4,"Macrouridae-21",400185,2014,0.116492466937143,0.422234981579487,"mean"
4,"Triglidae-21",400266,2014,0.772886600438095,0.422234981579487,"mean"
4,"Ammodytidae-21",400402,2014,0.000355881051428571,0.422234981579487,"mean"
4,"Pectinidae-21",490055,2014,23.97482975307,0.422234981579487,"mean"
4,"Brachyura-21",490097,2014,30.5768154322783,0.422234981579487,"mean"
4,"Argentina-21",500147,2014,0.0186281062727273,0.475014354276923,"mean"
4,"Myoxocephalus-21",500717,2014,0.00229619227,0.475014354276923,"mean"
4,"Sebastes-21",501135,2014,19.3063980811657,0.475014354276923,"mean"
4,"Salvelinus-21",501410,2014,0.255393707108571,0.475014354276923,"mean"
4,"Anarhichas-21",505897,2014,40.9436918718286,0.475014354276923,"mean"
4,"Bathyraja-21",508611,2014,0.0124775817428571,0.475014354276923,"mean"
4,"Pandalus-21",590093,2014,199.803561250438,0.475014354276923,"mean"
4,"Busycon-21",590110,2014,49.99207560368,0.475014354276923,"mean"
4,"Spisula-21",590146,2014,0.16670897168,0.475014354276923,"mean"
4,"Brosme_brosme-21",600051,2014,2.85085595499429,0.390073366,"none"
4,"Cyclopterus_lumpus-21",600062,2014,31.9656097979429,0.527793726974359,"mean"
4,"Gadus_morhua-21",600069,2014,557.34405532864,0.527793726974359,"mean"
4,"Scomber_scombrus-21",600118,2014,72.8798900502743,0.527793726974359,"mean"
4,"Somniosus_microcephalus-21",600138,2014,0.01635734,0.527793726974359,"mean"
4,"Squalus_acanthias-21",600139,2014,0.739855055723809,0.418653255,"none"
4,"Mallotus_villosus-21",600252,2014,59.1358989656914,0.527793726974359,"mean"
4,"Osmerus_mordax_mordax-21",600253,2014,0.0704771731885714,0.527793726974359,"mean"
4,"Gadus_ogac-21",600309,2014,34.1139397400229,0.347608392,"none"
4,"Boreogadus_saida-21",600319,2014,2.00770551983478,0.527793726974359,"mean"
4,"Sebastes_marinus-21",600501,2014,0.155342145184615,0.527793726974359,"mean"
4,"Sebastes_mentella-21",600505,2014,0.145124378497143,0.527793726974359,"mean"
4,"Reinhardtius_hippoglossoides-21",600516,2014,1341.82036874371,0.938553648,"none"
4,"Hippoglossus_hippoglossus-21",601371,2014,3.91365876701714,0.461830311,"none"
4,"Melanogrammus_aeglefinus-21",601381,2014,0.000575216788571429,0.527793726974359,"mean"
4,"Anarhichas_denticulatus-21",603810,2014,0.05975501688,0.527793726974359,"mean"
4,"Hippoglossoides_platessoides-21",604239,2014,15.4116297168057,0.360573011,"none"
4,"Mytilus_edulis-21",690053,2014,6.62786369092571,0.527793726974359,"mean"
4,"Pandalus_borealis-21",690269,2014,5045.33997636435,0.491152096,"none"
4,"Chionoecetes_opilio-21",690313,2014,208.68895039992,1,"none"
4,"Mactromeris_polynyma-21",690398,2014,0.0869149399714286,0.332928909,"none"
4,"Marine_animals-27",1e+05,2014,496.126704647203,0.0527793726974359,"mean"
4,"Marine_fishes_not_identified-27",100039,2014,9588.33980022537,0.0527793726974359,"mean"
4,"Miscellaneous_marine_crustaceans-27",100047,2014,0.960462990788571,0.0527793726974359,"mean"
4,"Miscellaneous_marine_molluscs-27",100058,2014,462.457812649262,0.0527793726974359,"mean"
4,"Marine_fishes_not_identified-27",100139,2014,15.1855460882333,0.0527793726974359,"mean"
4,"Sharks__rays__chimaeras-27",100338,2014,0.0468468914685714,0.0527793726974359,"mean"
4,"Marine_fishes_not_identified-27",100339,2014,12.5032102798514,0.0527793726974359,"mean"
4,"Sharks__rays__chimaeras-27",100538,2014,16.0172583738343,0.0527793726974359,"mean"
4,"Gastropoda-27",290006,2014,0.1668729834,0.13194843174359,"mean"
4,"Echinoidea-27",290011,2014,0.0273974487428571,0.13194843174359,"mean"
4,"Holothuroidea-27",290012,2014,43.00173865474,0.13194843174359,"mean"
4,"Carcharhiniformes-27",300008,2014,0.0919262968,0.26389686348718,"mean"
4,"Rajiformes-27",300014,2014,57.3651481077333,0.26389686348718,"mean"
4,"Anguilliformes-27",300026,2014,0.04186062444,0.26389686348718,"mean"
4,"Clupeiformes-27",300028,2014,0.426878812768571,0.26389686348718,"mean"
4,"Gadiformes-27",300044,2014,54.8623318091486,0.26389686348718,"mean"
4,"Scorpaeniformes-27",300059,2014,76.6354766488,0.26389686348718,"mean"
4,"Perciformes-27",300060,2014,0.775328419005714,0.26389686348718,"mean"
4,"Pleuronectiformes-27",300061,2014,92.9223235961257,0.26389686348718,"mean"
4,"Teuthida-27",390002,2014,0.0743765763657143,0.26389686348718,"mean"
4,"Lamnidae-27",400009,2014,0.0845687807363636,0.422234981579487,"mean"
4,"Squalidae-27",400013,2014,0.3120653385,0.422234981579487,"mean"
4,"Rajidae-27",400019,2014,1542.67626248091,0.422234981579487,"mean"
4,"Salmonidae-27",400076,2014,5.26795882946286,0.422234981579487,"mean"
4,"Myctophidae-27",400167,2014,2.90599537256129,0.422234981579487,"mean"
4,"Macrouridae-27",400185,2014,0.0875088839363636,0.422234981579487,"mean"
4,"Berycidae-27",400240,2014,14500.7573702227,0.422234981579487,"mean"
4,"Carangidae-27",400314,2014,0.325853946225,0.422234981579487,"mean"
4,"Ammodytidae-27",400402,2014,0.41289121725,0.422234981579487,"mean"
4,"Pleuronectidae-27",400440,2014,10.1586244556733,0.422234981579487,"mean"
4,"Scophthalmidae-27",400515,2014,6.70200298856857,0.422234981579487,"mean"
4,"Peristediidae-27",400581,2014,0.00133364120571429,0.422234981579487,"mean"
4,"Crangonidae-27",490044,2014,36.1030097076743,0.422234981579487,"mean"
4,"Pandalidae-27",490046,2014,0.0319249698,0.422234981579487,"mean"
4,"Mytilidae-27",490054,2014,31.9791915813864,0.422234981579487,"mean"
4,"Pectinidae-27",490055,2014,8625.64709118531,0.422234981579487,"mean"
4,"Brachyura-27",490097,2014,502.153536914523,0.422234981579487,"mean"
4,"Lophius-27",500112,2014,1.18954520127143,0.475014354276923,"mean"
4,"Salmo-27",500136,2014,25.76740396254,0.475014354276923,"mean"
4,"Argentina-27",500147,2014,1507.63561966549,0.475014354276923,"mean"
4,"Sebastes-27",501135,2014,5654.82091526758,0.475014354276923,"mean"
4,"Lepidorhombus-27",503124,2014,0.00250586798571429,0.475014354276923,"mean"
4,"Anarhichas-27",505897,2014,1297.43825505324,0.475014354276923,"mean"
4,"Coregonus-27",506253,2014,109.633435950114,0.475014354276923,"mean"
4,"Phycis-27",509303,2014,0.264651654407143,0.475014354276923,"mean"
4,"Geryon-27",590067,2014,0.03674759562,0.475014354276923,"mean"
4,"Paralithodes-27",590073,2014,598.987479057733,0.475014354276923,"mean"
4,"Pandalus-27",590093,2014,1024.24281083802,0.475014354276923,"mean"
4,"Clupea_harengus-27",600024,2014,20500.1733918025,0.527793726974359,"mean"
4,"Glyptocephalus_cynoglossus-27",600026,2014,9.18664048203143,0.405408131,"none"
4,"Merlangius_merlangus-27",600029,2014,0.209320982888571,0.527793726974359,"mean"
4,"Merluccius_merluccius-27",600030,2014,0.212587516402857,0.452986548,"none"
4,"Micromesistius_poutassou-27",600031,2014,1301.02082917865,0.453389633,"none"
4,"Molva_molva-27",600033,2014,479.499318948343,0.471551253,"none"
4,"Pollachius_pollachius-27",600034,2014,6807.46606283183,0.527793726974359,"mean"
4,"Brosme_brosme-27",600051,2014,1689.51324968707,0.471029593,"none"
4,"Cyclopterus_lumpus-27",600062,2014,503.080521875159,0.409914719,"none"
4,"Gadus_morhua-27",600069,2014,153284.767798115,0.527793726974359,"mean"
4,"Lamna_nasus-27",600088,2014,0.576280630951429,0.527793726974359,"mean"
4,"Cetorhinus_maximus-27",600090,2014,1.84006255157143,0.527793726974359,"mean"
4,"Scomber_scombrus-27",600118,2014,9402.66608398978,0.834603163,"none"
4,"Somniosus_microcephalus-27",600138,2014,0.162257656037143,0.527793726974359,"mean"
4,"Squalus_acanthias-27",600139,2014,0.355799969691429,0.401941384,"none"
4,"Coregonus_lavaretus-27",600232,2014,6.47815416903333,0.488523195,"none"
4,"Salmo_salar-27",600236,2014,173.935167422511,0.527793726974359,"mean"
4,"Salmo_trutta_trutta-27",600238,2014,0.147458800454286,0.527793726974359,"mean"
4,"Oncorhynchus_gorbuscha-27",600240,2014,63.7273306653886,0.527793726974359,"mean"
4,"Mallotus_villosus-27",600252,2014,296415.703480998,0.527793726974359,"mean"
4,"Eleginus_nawaga-27",600314,2014,3287.40815419238,0.335858524,"none"
4,"Boreogadus_saida-27",600319,2014,18634.3835265541,0.527793726974359,"mean"
4,"Macrourus_berglax-27",600331,2014,11.5595069478632,0.527793726974359,"mean"
4,"Sebastes_marinus-27",600501,2014,234.865626151029,0.947066301,"none"
4,"Sebastes_mentella-27",600505,2014,526.704791546634,1,"none"
4,"Reinhardtius_hippoglossoides-27",600516,2014,25.2064609884057,0.491665908,"none"
4,"Limanda_limanda-27",600695,2014,82.3528660369914,0.325413717,"none"
4,"Lophius_piscatorius-27",600716,2014,0.00710076555714286,0.427093109,"none"
4,"Osmerus_eperlanus-27",601334,2014,86.1920880246543,0.527793726974359,"mean"
4,"Platichthys_flesus-27",601341,2014,83.6575503646457,0.540179292,"none"
4,"Pleuronectes_platessa-27",601342,2014,4626.79187192118,0.527793726974359,"mean"
4,"Pollachius_virens-27",601343,2014,5484.81943022538,0.527793726974359,"mean"
4,"Sardina_pilchardus-27",601350,2014,6.8301336169625,0.527793726974359,"mean"
4,"Hippoglossus_hippoglossus-27",601371,2014,63.7675097312714,0.421533674,"none"
4,"Melanogrammus_aeglefinus-27",601381,2014,53630.9772337578,0.524849853,"none"
4,"Microstomus_kitt-27",601382,2014,3.42220957950286,0.447213419,"none"
4,"Molva_dypterygia-27",601383,2014,95.7912962286686,0.421278206,"none"
4,"Anarhichas_lupus-27",602501,2014,5127.61255453293,0.384124522,"none"
4,"Argentina_silus-27",602700,2014,20.96495665256,0.527793726974359,"mean"
4,"Anarhichas_denticulatus-27",603810,2014,1089.11685471018,0.527793726974359,"mean"
4,"Anarhichas_minor-27",603811,2014,1030.02309685381,0.977042619,"none"
4,"Hippoglossoides_platessoides-27",604239,2014,1708.39012621447,0.510888568,"none"
4,"Raja_asterias-27",608924,2014,0.8391811024,0.845516828,"none"
4,"Crangon_crangon-27",690091,2014,0.634670216605714,0.527793726974359,"mean"
4,"Todarodes_sagittatus-27",690124,2014,381.475661066171,0.312472297,"none"
4,"Pandalus_borealis-27",690269,2014,32693.5900342384,0.400821031,"none"
4,"Illex_illecebrosus-27",690271,2014,0.0212336437294118,0.836071583,"none"
4,"Meganyctiphanes_norvegica-27",690274,2014,3.8544039689,0.527793726974359,"mean"
4,"Paralithodes_camtschaticus-27",690621,2014,1741.0125941136,0.527793726974359,"mean"
5,"Marine_animals-27",1e+05,2014,1494.75825478191,0.0569057440529412,"mean"
5,"Marine_fishes_not_identified-27",100039,2014,3858.67023106869,0.0569057440529412,"mean"
5,"Miscellaneous_marine_crustaceans-27",100047,2014,0.05233520848,0.0569057440529412,"mean"
5,"Miscellaneous_marine_molluscs-27",100058,2014,2031.01903427777,0.0569057440529412,"mean"
5,"Marine_fishes_not_identified-27",100139,2014,9.07748390875556,0.0569057440529412,"mean"
5,"Sharks__rays__chimaeras-27",100338,2014,0.0331411271542857,0.0569057440529412,"mean"
5,"Sharks__rays__chimaeras-27",100538,2014,4.46306928382286,0.0569057440529412,"mean"
5,"Gastropoda-27",290006,2014,0.00155451284,0.142264360132353,"mean"
